	H1F413846	H1F512951	H1F513817	H1F513818	H1F613739	H1M213648	H1M313811	H1M412743	H1M412809	H1M412832	H1M412835	H1M412837	H1M412844	H1M412949	H1M413802	H1M413815	H1M413822	H1M413827	H1M414905	H1M511833	H1M511841	H1M511842	H1M512808	H1M512821	H1M512831	H1M512834	H1M512836	H1M512840	H1M512853	H1M512854	H1M512855	H1M513606	H1M513729	H1M513730	H1M513738	H1M513747	H1M513803	H1M513804	H1M513807	H1M513810	H1M513813	H1M513816	H1M513819	H1M513820	H1M513823	H1M513826	H1M513828	H1M513852	H1M513912	H1M514901	H1M5XX814	H1M612950	H1M613745	H1M613824	H1M613825	H2F413935	H2F514910	H2F514923	H2M411920	H2M413913	H2M413915	H2M413924	H2M414102	H2M414926	H2M414927	H2M414931	H2M414940	H2M415914	H2M511919	H2M513933	H2M513934	H2M513936	H2M513937	H2M513938	H2M513939	H2M514107	H2M514108	H2M514818	H2M514841	H2M514901	H2M514903	H2M514905	H2M514906	H2M514909	H2M514911	H2M514917	H2M514925	H2M514930	H2M514943	H2M515822	H2M515921	H2M614742	H2M614832	H2M614904	H2M614929	H2M615912	H2MX14816	H2MX14928	H3F416103	H3F516111	H3M414933	H3M415117	H3M415131	H3M415140	H3M415852	H3M415906	H3M416124	H3M416127	H3M419939	H3M420126	H3M513141	H3M514142	H3M514143	H3M514144	H3M515101	H3M515107	H3M515123	H3M515128	H3M515130	H3M515137	H3M515138	H3M515902	H3M515910	H3M515915	H3M515920	H3M515935	H3M515936	H3M515950	H3M516105	H3M516113	H3M516114	H3M516118	H3M516129	H3M516154	H3M516751	H3M516804	H3M516845	H3M516909	H3M517134	H3M517921	H3M517922	H3M517925	H3M518108	H3M518112	H3M518116	H3M615132	H3M615747	H3M615846	H3M616753	H3M616848	H3M617849	H3MX16919	nHF409542	nHF411719	nHF411741	nHF511704	nHF512818	nHF512829	nHF611623	nHF611710	nHF612722	nHM410714	nHM410727	nHM410833	nHM411801	nHM412703	nHM412716	nHM412839	nHM412840	nHM412844	nHM510732	nHM510737	nHM510831	nHM511615	nHM511712	nHM511717	nHM511720	nHM511730	nHM511735	nHM511738	nHM511813	nHM511821	nHM511825	nHM512705	nHM512802	nHM512806	nHM512811	nHM512828	nHM512834	nHM611708	nHM612607	nHM612709	nHM612724	nHM612743	nHM612836	nHMX11726
sequencing_platform	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq	IlluminaHiSeq
DNA_extraction_kit	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen	Tiangen
PMID	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587	28143587
number_reads	41098250	45292864	40982724	54104976	41397054	41824166	54586104	53717534	54156456	42521314	52333292	42803662	41112196	41906858	40975320	44236344	49900908	40644970	42016620	39703964	40850202	63456192	43163848	50874102	40880900	42152418	42505292	41738296	39751114	53720798	41646672	39670808	43425904	45384228	42797602	41292720	39424460	39451788	41321752	49803698	41506218	39957786	55474842	41826656	50327974	42171758	44120570	45055310	44880152	41682978	52836874	52166816	54848362	40255152	40787316	45543862	42886634	40696558	54364600	40862918	51104728	41193490	40958532	40137636	39276334	60571718	45318702	51858758	46065180	43632612	43329824	39211416	41027946	39542814	42562914	41033684	43821718	52776390	42164898	45543376	42706782	39546762	51791308	51768806	43295644	44301208	56199022	41383450	41933316	44911226	39431054	42096510	39224824	56035140	53707780	51946934	40450508	40595262	52979418	42147556	43404828	48070524	40232748	41527148	42425032	44768658	40946436	49812892	56282194	56876592	52519570	53402752	43467092	40091732	42743426	45121146	53062992	42727732	40441396	45007950	41817662	39929646	51042756	53799742	43483496	58464910	40385378	42352326	42588654	54830444	44159556	50344280	40390116	43497268	41480466	45608442	50798866	40161726	40129412	42105544	44083330	45234948	40384004	39642512	50716798	43817936	41830552	39948290	40060558	39984520	51792264	42386208	44252744	44864550	43179664	39417362	41408706	48447854	44845612	39907950	41504530	55279176	52874252	40590932	39899568	54761610	41766000	49566292	39408628	43262918	41756272	41399286	45848354	43102762	39753034	45729000	44502256	41499926	41952188	45894756	44199010	40982996	44275448	39288154	40296722	44620270	41615596	40430198	43090152	39222364	42749602	41668724	40343880	45897108	52800326	49970124
number_bases	5137281250	5661608000	5122840500	6763122000	5174631750	5228020750	6823263000	6714691750	6769557000	5315164250	6541661500	5350457750	5139024500	5238357250	5121915000	5529543000	6237613500	5080621250	5252077500	4962995500	5106275250	7932024000	5395481000	6359262750	5110112500	5269052250	5313161500	5217287000	4968889250	6715099750	5205834000	4958851000	5428238000	5673028500	5349700250	5161590000	4928057500	4931473500	5165219000	6225462250	5188277250	4994723250	6934355250	5228332000	6290996750	5271469750	5515071250	5631913750	5610019000	5210372250	6604609250	6520852000	6856045250	5031894000	5098414500	5692982750	5360829250	5087069750	6795575000	5107864750	6388091000	5149186250	5119816500	5017204500	4909541750	7571464750	5664837750	6482344750	5758147500	5454076500	5416228000	4901427000	5128493250	4942851750	5320364250	5129210500	5477714750	6597048750	5270612250	5692922000	5338347750	4943345250	6473913500	6471100750	5411955500	5537651000	7024877750	5172931250	5241664500	5613903250	4928881750	5262063750	4903103000	7004392500	6713472500	6493366750	5056313500	5074407750	6622427250	5268444500	5425603500	6008815500	5029093500	5190893500	5303129000	5596082250	5118304500	6226611500	7035274250	7109574000	6564946250	6675344000	5433386500	5011466500	5342928250	5640143250	6632874000	5340966500	5055174500	5625993750	5227207750	4991205750	6380344500	6724967750	5435437000	7308113750	5048172250	5294040750	5323581750	6853805500	5519944500	6293035000	5048764500	5437158500	5185058250	5701055250	6349858250	5020215750	5016176500	5263193000	5510416250	5654368500	5048000500	4955314000	6339599750	5477242000	5228819000	4993536250	5007569750	4998065000	6474033000	5298276000	5531593000	5608068750	5397458000	4927170250	5176088250	6055981750	5605701500	4988493750	5188066250	6909897000	6609281500	5073866500	4987446000	6845201250	5220750000	6195786500	4926078500	5407864750	5219534000	5174910750	5731044250	5387845250	4969129250	5716125000	5562782000	5187490750	5244023500	5736844500	5524876250	5122874500	5534431000	4911019250	5037090250	5577533750	5201949500	5053774750	5386269000	4902795500	5343700250	5208590500	5042985000	5737138500	6600040750	6246265500
minimum_read_length	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125
median_read_length	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125
NCBI_accession	ERR1398121	ERR1398068	ERR1398201	ERR1398155	ERR1398222	ERR1398255	ERR1398091	ERR1398140	ERR1398188	ERR1398098	ERR1398087	ERR1398240	ERR1398070	ERR1398238	ERR1398190	ERR1398072	ERR1398106	ERR1398234	ERR1398165	ERR1398215	ERR1398080	ERR1398210	ERR1398193	ERR1398086	ERR1398160	ERR1398133	ERR1398156	ERR1398175	ERR1398094	ERR1398139	ERR1398187	ERR1398195	ERR1398171	ERR1398074	ERR1398259	ERR1398194	ERR1398071	ERR1398209	ERR1398246	ERR1398249	ERR1398096	ERR1398241	ERR1398108	ERR1398084	ERR1398150	ERR1398158	ERR1398092	ERR1398219	ERR1398081	ERR1398111	ERR1398167	ERR1398185	ERR1398183	ERR1398141	ERR1398231	ERR1398124	ERR1398211	ERR1398208	ERR1398122	ERR1398110	ERR1398159	ERR1398137	ERR1398131	ERR1398204	ERR1398200	ERR1398162	ERR1398196	ERR1398135	ERR1398250	ERR1398220	ERR1398184	ERR1398151	ERR1398199	ERR1398228	ERR1398120	ERR1398221	ERR1398095	ERR1398230	ERR1398254	ERR1398132	ERR1398174	ERR1398232	ERR1398251	ERR1398189	ERR1398076	ERR1398125	ERR1398157	ERR1398146	ERR1398225	ERR1398177	ERR1398179	ERR1398143	ERR1398245	ERR1398212	ERR1398252	ERR1398235	ERR1398207	ERR1398166	ERR1398112	ERR1398236	ERR1398115	ERR1398258	ERR1398239	ERR1398128	ERR1398097	ERR1398191	ERR1398069	ERR1398105	ERR1398136	ERR1398154	ERR1398073	ERR1398145	ERR1398104	ERR1398119	ERR1398093	ERR1398134	ERR1398168	ERR1398090	ERR1398117	ERR1398172	ERR1398088	ERR1398229	ERR1398116	ERR1398186	ERR1398181	ERR1398085	ERR1398149	ERR1398262	ERR1398163	ERR1398176	ERR1398233	ERR1398077	ERR1398182	ERR1398123	ERR1398260	ERR1398107	ERR1398202	ERR1398103	ERR1398170	ERR1398247	ERR1398203	ERR1398130	ERR1398197	ERR1398099	ERR1398256	ERR1398261	ERR1398216	ERR1398082	ERR1398079	ERR1398227	ERR1398142	ERR1398226	ERR1398244	ERR1398138	ERR1398169	ERR1398129	ERR1398248	ERR1398152	ERR1398223	ERR1398242	ERR1398161	ERR1398153	ERR1398218	ERR1398101	ERR1398164	ERR1398198	ERR1398214	ERR1398213	ERR1398102	ERR1398205	ERR1398180	ERR1398144	ERR1398113	ERR1398078	ERR1398075	ERR1398192	ERR1398083	ERR1398178	ERR1398148	ERR1398217	ERR1398126	ERR1398237	ERR1398257	ERR1398173	ERR1398243	ERR1398127	ERR1398263	ERR1398114	ERR1398109	ERR1398206	ERR1398089	ERR1398100	ERR1398224	ERR1398118	ERR1398147	ERR1398253
curator	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia
location	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan	Tangshan
smoker	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no
